session_id,step,total_steps,agent,action,tool,latency_ms,data_volume_kb,permission_level,external_destination,error_flag,label
TRACE-00069,8,17,researcher,handoff,none,396,54.742332136809836,1,0,0,benign
TRACE-00069,9,17,researcher,handoff,none,442,46.50513161258935,0,0,0,benign
TRACE-00069,10,17,planner,respond,none,515,10.626120456282136,0,0,0,benign
TRACE-00069,11,17,analyst,tool_call,calculator,80,19.35720953146125,0,0,0,benign
TRACE-00069,12,17,analyst,retrieve,none,389,9.94531500024621,1,1,0,benign
TRACE-00069,13,17,researcher,tool_call,internal_api,94,16.77010790460413,0,0,0,benign
TRACE-00069,14,17,analyst,retrieve,none,299,13.99777160641578,0,0,0,benign
TRACE-00069,15,17,analyst,tool_call,internal_api,400,46.57355635171936,0,0,0,benign
TRACE-00069,16,17,researcher,tool_call,vector_db,491,17.226933319939583,0,0,0,benign
TRACE-00069,17,17,writer,summarize,none,322,6.1479990428286,0,0,0,benign
TRACE-00070,1,16,writer,retrieve,none,360,19.185278096742916,0,0,0,benign
TRACE-00070,2,16,analyst,retrieve,none,533,37.62846272291546,0,0,0,benign
TRACE-00070,3,16,analyst,summarize,none,386,72.41501972215838,1,0,0,benign
TRACE-00070,4,16,writer,summarize,none,366,17.73688580504582,0,0,0,benign
TRACE-00070,5,16,researcher,handoff,none,516,16.719228717995055,0,0,0,benign
TRACE-00070,6,16,researcher,handoff,none,621,26.262625556078863,1,0,0,benign
TRACE-00070,7,16,analyst,handoff,none,527,11.200263076857091,1,0,0,benign
TRACE-00070,8,16,writer,summarize,none,356,25.751361881427133,0,0,0,benign
TRACE-00070,9,16,analyst,summarize,none,197,48.40514626205516,0,0,0,benign
TRACE-00070,10,16,analyst,summarize,none,697,26.311170307248734,0,0,0,benign
TRACE-00070,11,16,analyst,retrieve,none,619,47.81263870040036,0,0,1,benign
TRACE-00070,12,16,researcher,handoff,none,469,12.909885888479085,1,0,0,benign
TRACE-00070,13,16,writer,tool_call,internal_search,143,19.537074022968582,0,0,0,benign
TRACE-00070,14,16,writer,retrieve,none,455,20.001289767813738,2,0,0,benign
TRACE-00070,15,16,writer,summarize,none,89,66.32509852757453,1,0,0,benign
TRACE-00070,16,16,researcher,respond,none,514,16.850678438974263,0,0,0,benign
TRACE-00071,1,11,writer,tool_call,calculator,338,55.59995580513968,1,0,0,prompt_hijacking
TRACE-00071,2,11,planner,summarize,none,575,16.010919199382432,1,0,0,prompt_hijacking
TRACE-00071,3,11,analyst,handoff,none,326,19.180363533533896,0,0,0,prompt_hijacking
TRACE-00071,4,11,researcher,instruction_override,none,780,32.03230814472271,2,0,0,prompt_hijacking
TRACE-00071,5,11,analyst,handoff,none,249,45.11515701796666,0,0,0,prompt_hijacking
TRACE-00071,6,11,researcher,summarize,none,343,22.30251581386214,0,0,0,prompt_hijacking
TRACE-00071,7,11,planner,tool_call,external_webhook,335,310.0,3,1,0,prompt_hijacking
TRACE-00071,8,11,planner,respond,none,246,63.7730488577726,1,0,0,prompt_hijacking
TRACE-00071,9,11,analyst,handoff,none,110,20.565104694868232,1,0,0,prompt_hijacking
TRACE-00071,10,11,researcher,retrieve,none,376,24.095723293205303,1,0,0,prompt_hijacking
TRACE-00071,11,11,analyst,handoff,none,416,40.03705429958664,1,0,0,prompt_hijacking
TRACE-00072,1,13,planner,retrieve,none,244,14.821030469520453,1,0,0,benign
TRACE-00072,2,13,planner,retrieve,none,466,21.23712149449573,1,0,0,benign
TRACE-00072,3,13,planner,respond,none,333,37.83822065401196,0,0,0,benign
TRACE-00072,4,13,planner,handoff,none,411,60.968718850745894,0,0,0,benign
TRACE-00072,5,13,writer,summarize,none,258,25.352429076944315,1,1,0,benign
TRACE-00072,6,13,planner,respond,none,252,100.30307558910378,0,0,0,benign
TRACE-00072,7,13,researcher,respond,none,395,19.112098775335312,2,0,0,benign
TRACE-00072,8,13,writer,tool_call,internal_api,636,12.437905231903395,0,0,0,benign
TRACE-00072,9,13,writer,retrieve,none,548,8.183621717578983,0,0,0,benign
TRACE-00072,10,13,researcher,summarize,none,527,15.664959561294125,2,0,0,benign
TRACE-00072,11,13,analyst,retrieve,none,422,52.976595924191415,1,0,0,benign
TRACE-00072,12,13,analyst,handoff,none,592,18.700989424321605,1,0,0,benign
TRACE-00072,13,13,researcher,respond,none,241,7.709959543781695,1,0,1,benign
TRACE-00073,1,9,researcher,handoff,none,569,40.44020747344678,1,0,0,benign
TRACE-00073,2,9,analyst,retrieve,none,166,19.42028899333601,0,0,0,benign
TRACE-00073,3,9,analyst,summarize,none,254,10.424327460941228,0,0,0,benign
TRACE-00073,4,9,planner,tool_call,vector_db,551,25.45641401500872,0,0,0,benign
TRACE-00073,5,9,researcher,handoff,none,358,38.87222899397341,0,0,0,benign
TRACE-00073,6,9,writer,handoff,none,648,15.855923803612349,0,0,0,benign
TRACE-00073,7,9,writer,summarize,none,330,77.34640436247305,0,0,0,benign
TRACE-00073,8,9,writer,respond,none,341,48.23616919395034,1,0,0,benign
TRACE-00073,9,9,analyst,handoff,none,250,21.615766945641507,1,0,0,benign
TRACE-00074,1,10,planner,respond,none,416,56.9786297914375,0,0,0,benign
TRACE-00074,2,10,analyst,retrieve,none,302,3.2423596888337562,2,0,0,benign
TRACE-00074,3,10,planner,summarize,none,309,16.981666780706725,1,0,0,benign
TRACE-00074,4,10,analyst,retrieve,none,531,31.02785780230125,0,0,0,benign
TRACE-00074,5,10,analyst,retrieve,none,205,77.08066251360316,0,0,0,benign
TRACE-00074,6,10,planner,tool_call,internal_search,521,22.781703742382025,2,0,0,benign
TRACE-00074,7,10,analyst,retrieve,none,279,23.072633033066275,0,0,0,benign
TRACE-00074,8,10,analyst,tool_call,internal_api,518,74.3782360740477,2,0,0,benign
TRACE-00074,9,10,planner,tool_call,vector_db,452,26.819106378991187,1,0,0,benign
TRACE-00074,10,10,writer,summarize,none,364,29.66060812091191,0,0,0,benign
TRACE-00075,1,14,planner,summarize,none,483,32.13357186726184,1,0,0,prompt_hijacking
TRACE-00075,2,14,planner,retrieve,none,449,3.721299983762808,1,0,0,prompt_hijacking
TRACE-00075,3,14,analyst,retrieve,none,442,8.508178376132493,2,0,0,prompt_hijacking
TRACE-00075,4,14,researcher,instruction_override,none,780,71.15885376088778,2,0,0,prompt_hijacking
TRACE-00075,5,14,researcher,summarize,none,557,31.35555856678956,1,0,0,prompt_hijacking
TRACE-00075,6,14,planner,tool_call,internal_search,175,24.045962897599974,1,0,0,prompt_hijacking
TRACE-00075,7,14,analyst,tool_call,vector_db,109,17.270531184984335,2,0,0,prompt_hijacking
TRACE-00075,8,14,analyst,handoff,none,476,49.35520922356419,0,0,0,prompt_hijacking
TRACE-00075,9,14,analyst,tool_call,external_webhook,648,310.0,3,1,0,prompt_hijacking
TRACE-00075,10,14,writer,retrieve,none,501,34.045987636108414,1,0,0,prompt_hijacking
TRACE-00075,11,14,analyst,handoff,none,526,7.094683800607288,2,0,0,prompt_hijacking
TRACE-00075,12,14,analyst,retrieve,none,512,11.001923118445118,1,0,0,prompt_hijacking
TRACE-00075,13,14,analyst,handoff,none,488,19.187910639285967,0,0,0,prompt_hijacking
TRACE-00075,14,14,analyst,tool_call,vector_db,225,15.547365914651254,0,1,0,prompt_hijacking
TRACE-00076,1,9,writer,tool_call,internal_api,161,44.255509949950635,0,0,0,benign
TRACE-00076,2,9,researcher,retrieve,none,295,44.68364148095327,1,0,0,benign
TRACE-00076,3,9,planner,retrieve,none,457,50.61939825701749,2,0,0,benign
TRACE-00076,4,9,planner,summarize,none,549,14.833105236209153,1,0,0,benign
TRACE-00076,5,9,analyst,retrieve,none,517,10.331253220482413,0,0,0,benign
TRACE-00076,6,9,analyst,tool_call,internal_search,566,7.936883159011369,1,0,1,benign
TRACE-00076,7,9,analyst,handoff,none,393,14.173613444167774,1,0,0,benign
TRACE-00076,8,9,writer,handoff,none,425,22.775255754990013,1,0,0,benign
TRACE-00076,9,9,writer,respond,none,415,9.43120896829223,0,0,0,benign
TRACE-00077,1,10,analyst,tool_call,vector_db,317,23.50259995687533,1,0,0,benign
TRACE-00077,2,10,analyst,retrieve,none,401,8.63523751142264,0,0,0,benign
TRACE-00077,3,10,planner,retrieve,none,676,40.031487626454656,1,0,0,benign
TRACE-00077,4,10,writer,respond,none,427,35.015326680711986,1,0,0,benign
TRACE-00077,5,10,writer,handoff,none,251,28.263325929940827,1,0,0,benign
TRACE-00077,6,10,researcher,retrieve,none,226,36.02213543852293,0,0,0,benign
TRACE-00077,7,10,planner,summarize,none,327,12.016359826286843,1,0,0,benign
TRACE-00077,8,10,analyst,respond,none,435,37.14109235365093,1,0,0,benign
TRACE-00077,9,10,analyst,retrieve,none,356,31.75018118541608,1,0,0,benign
TRACE-00077,10,10,writer,retrieve,none,442,19.03510128719741,0,0,0,benign
TRACE-00078,1,17,analyst,respond,none,340,63.972159322814015,1,0,0,benign
TRACE-00078,2,17,analyst,tool_call,vector_db,186,32.23431242366803,0,0,0,benign
TRACE-00078,3,17,analyst,retrieve,none,243,20.205176126444254,0,0,0,benign
TRACE-00078,4,17,researcher,summarize,none,373,10.965827598212577,0,0,0,benign
TRACE-00078,5,17,researcher,tool_call,shell,650,23.121406779397418,2,0,0,benign
TRACE-00078,6,17,writer,respond,none,391,73.84725858962366,0,0,0,benign
TRACE-00078,7,17,researcher,handoff,none,380,17.399138278570337,1,0,0,benign
TRACE-00078,8,17,planner,tool_call,calculator,497,6.82899043629706,1,0,0,benign
TRACE-00078,9,17,planner,retrieve,none,298,15.988476564592027,0,0,0,benign
TRACE-00078,10,17,analyst,respond,none,524,23.810237655597867,1,0,0,benign
TRACE-00078,11,17,analyst,retrieve,none,455,13.648049906806337,1,0,0,benign
TRACE-00078,12,17,analyst,respond,none,611,24.958090795149722,0,0,0,benign
TRACE-00078,13,17,analyst,retrieve,none,236,16.29839387007562,1,0,0,benign
TRACE-00078,14,17,analyst,summarize,none,205,31.899327688200767,1,0,0,benign
TRACE-00078,15,17,writer,respond,none,92,83.72423037153513,0,0,0,benign
TRACE-00078,16,17,writer,tool_call,internal_search,455,26.404045691228518,1,0,0,benign
TRACE-00078,17,17,analyst,tool_call,calculator,439,66.68564708585582,1,0,0,benign
TRACE-00079,1,9,researcher,retrieve,none,638,13.515996875097061,1,0,0,retrieval_poisoning
TRACE-00079,2,9,planner,tool_call,vector_db,365,14.10871909345086,0,0,0,retrieval_poisoning
TRACE-00079,3,9,planner,untrusted_retrieval,external_search,980,245.0,0,1,0,retrieval_poisoning
TRACE-00079,4,9,writer,retrieve,none,446,45.17301489935681,0,0,0,retrieval_poisoning
TRACE-00079,5,9,researcher,tool_call,vector_db,304,11.882535780913788,1,0,0,retrieval_poisoning
TRACE-00079,6,9,analyst,retrieve,vector_db,483,285.0,0,0,1,retrieval_poisoning
TRACE-00079,7,9,planner,tool_call,internal_search,438,80.45568089430789,0,0,0,retrieval_poisoning
TRACE-00079,8,9,planner,handoff,none,547,45.329323683261805,0,0,0,retrieval_poisoning
TRACE-00079,9,9,researcher,retrieve,none,639,32.4940223463286,2,0,0,retrieval_poisoning
TRACE-00080,1,15,writer,tool_call,internal_search,378,34.080300148753096,1,0,0,benign
TRACE-00080,2,15,researcher,tool_call,internal_search,218,21.7894203549587,0,0,0,benign
TRACE-00080,3,15,analyst,handoff,none,504,35.94201749288771,1,0,0,benign
TRACE-00080,4,15,writer,tool_call,calculator,726,7.934363596854585,1,0,1,benign
TRACE-00080,5,15,writer,summarize,none,611,24.309462782139438,1,0,0,benign
TRACE-00080,6,15,analyst,retrieve,none,488,43.51604579325602,1,0,0,benign
TRACE-00080,7,15,researcher,tool_call,vector_db,425,31.23740666130988,0,0,0,benign
TRACE-00080,8,15,planner,summarize,none,414,20.61516589785293,0,0,1,benign
TRACE-00080,9,15,analyst,summarize,none,134,3.0851396451830793,1,0,0,benign
TRACE-00080,10,15,planner,retrieve,none,353,73.24939428168206,0,0,0,benign
TRACE-00080,11,15,planner,retrieve,none,516,44.8070892320341,1,1,0,benign
TRACE-00080,12,15,analyst,handoff,none,601,33.449875380212575,1,0,0,benign
TRACE-00080,13,15,analyst,summarize,none,304,17.873039336167068,0,0,0,benign
TRACE-00080,14,15,planner,handoff,none,561,65.69411236515245,0,0,0,benign
TRACE-00080,15,15,researcher,retrieve,none,571,56.57014050003581,0,0,0,benign
TRACE-00081,1,9,analyst,handoff,none,260,37.21402162060765,0,0,0,prompt_hijacking
TRACE-00081,2,9,planner,respond,none,665,78.31942234026748,1,0,0,prompt_hijacking
TRACE-00081,3,9,researcher,respond,none,604,41.06996388581805,1,0,0,prompt_hijacking
TRACE-00081,4,9,planner,tool_call,internal_search,389,23.849894355144436,0,0,0,prompt_hijacking
TRACE-00081,5,9,planner,tool_call,internal_api,543,16.751416894192754,1,0,0,prompt_hijacking
TRACE-00081,6,9,analyst,tool_call,external_webhook,277,310.0,3,1,0,prompt_hijacking
TRACE-00081,7,9,writer,retrieve,none,400,27.036172320923846,2,0,0,prompt_hijacking
TRACE-00081,8,9,analyst,handoff,none,334,8.917809598440341,0,0,0,prompt_hijacking
TRACE-00081,9,9,analyst,handoff,none,577,15.336721994142177,0,0,0,prompt_hijacking
TRACE-00082,1,16,writer,respond,none,494,20.394122822053937,1,0,0,benign
TRACE-00082,2,16,planner,respond,none,424,8.420061669187547,0,0,0,benign
TRACE-00082,3,16,writer,handoff,none,522,19.762367275280944,0,0,0,benign
TRACE-00082,4,16,researcher,respond,none,383,38.858746236830356,1,0,0,benign
TRACE-00082,5,16,planner,tool_call,vector_db,589,24.291824111155364,1,0,0,benign
TRACE-00082,6,16,writer,tool_call,calculator,442,43.777346699732,1,0,0,benign
TRACE-00082,7,16,writer,handoff,none,335,19.68448540004653,0,0,0,benign
TRACE-00082,8,16,analyst,summarize,none,516,58.7499151061338,1,0,0,benign
TRACE-00082,9,16,researcher,retrieve,none,421,60.01126437048993,0,0,0,benign
TRACE-00082,10,16,planner,retrieve,none,218,16.51474662749177,0,0,0,benign
TRACE-00082,11,16,researcher,tool_call,internal_api,630,27.840450786490283,1,0,0,benign
TRACE-00082,12,16,analyst,respond,none,525,63.94508105125669,0,0,0,benign
TRACE-00082,13,16,planner,handoff,none,462,23.756471568421343,1,0,0,benign
TRACE-00082,14,16,researcher,tool_call,vector_db,484,26.834284313309833,2,0,0,benign
TRACE-00082,15,16,writer,tool_call,vector_db,415,2.1872011551163344,0,0,0,benign
TRACE-00082,16,16,analyst,retrieve,none,348,27.824035274759794,1,0,0,benign
TRACE-00083,1,17,planner,retrieve,none,461,36.693544046194994,1,0,0,retrieval_poisoning
TRACE-00083,2,17,analyst,tool_call,internal_search,195,4.844848119769719,0,0,1,retrieval_poisoning
TRACE-00083,3,17,planner,retrieve,none,485,30.07204482795875,0,0,0,retrieval_poisoning
TRACE-00083,4,17,planner,tool_call,internal_api,367,5.635083796035644,1,0,1,retrieval_poisoning
TRACE-00083,5,17,writer,untrusted_retrieval,external_search,980,245.0,0,1,0,retrieval_poisoning
TRACE-00083,6,17,planner,respond,none,589,77.92535981198472,0,0,0,retrieval_poisoning
TRACE-00083,7,17,researcher,retrieve,none,702,36.37015858869285,1,0,0,retrieval_poisoning
TRACE-00083,8,17,writer,summarize,none,196,45.288984061054386,0,0,0,retrieval_poisoning
TRACE-00083,9,17,planner,retrieve,none,450,43.88246701526967,0,0,0,retrieval_poisoning
TRACE-00083,10,17,analyst,retrieve,none,246,5.04114478985046,0,0,0,retrieval_poisoning
TRACE-00083,11,17,analyst,retrieve,vector_db,264,285.0,1,0,1,retrieval_poisoning
TRACE-00083,12,17,planner,respond,none,640,61.13243527886782,0,0,0,retrieval_poisoning
TRACE-00083,13,17,researcher,tool_call,vector_db,561,18.715345887099794,0,0,0,retrieval_poisoning
TRACE-00083,14,17,planner,tool_call,internal_search,416,67.19557514243832,0,0,0,retrieval_poisoning
TRACE-00083,15,17,analyst,retrieve,none,138,39.711201356912674,0,0,0,retrieval_poisoning
TRACE-00083,16,17,researcher,tool_call,calculator,345,25.21729455153215,0,0,0,retrieval_poisoning
TRACE-00083,17,17,planner,retrieve,none,683,16.4198011420714,1,0,0,retrieval_poisoning
TRACE-00084,1,14,writer,summarize,none,290,98.30645814323897,0,0,0,benign
TRACE-00084,2,14,researcher,handoff,none,569,3.036337396653147,1,0,0,benign
TRACE-00084,3,14,planner,retrieve,none,579,23.515969455636043,0,0,0,benign
TRACE-00084,4,14,writer,tool_call,shell,650,49.724384662692536,2,0,0,benign
TRACE-00084,5,14,writer,retrieve,none,316,49.56244439792603,1,0,0,benign
TRACE-00084,6,14,planner,retrieve,none,173,65.45212595899994,0,0,0,benign
TRACE-00084,7,14,analyst,respond,none,289,81.69410641450514,0,0,0,benign
TRACE-00084,8,14,researcher,summarize,none,563,7.367004171604556,0,0,0,benign
TRACE-00084,9,14,analyst,handoff,none,392,7.954714561576712,0,0,0,benign
TRACE-00084,10,14,planner,tool_call,internal_search,369,21.023853409382504,0,0,0,benign
TRACE-00084,11,14,researcher,summarize,none,244,9.597299766201118,1,0,0,benign
TRACE-00084,12,14,writer,retrieve,none,449,2.3314400269770457,1,0,0,benign
TRACE-00084,13,14,researcher,tool_call,calculator,255,44.96220826592794,0,0,0,benign
TRACE-00084,14,14,planner,retrieve,none,173,5.376253128794848,0,0,0,benign
TRACE-00085,1,17,writer,respond,none,492,15.58393933276422,0,0,0,prompt_hijacking
TRACE-00085,2,17,writer,handoff,none,642,22.752820503429742,0,0,0,prompt_hijacking
TRACE-00085,3,17,writer,tool_call,internal_api,739,36.79742143718519,1,0,0,prompt_hijacking
TRACE-00085,4,17,writer,retrieve,none,523,27.71007348139994,1,0,0,prompt_hijacking
TRACE-00085,5,17,writer,instruction_override,none,780,10.984891998511875,2,0,0,prompt_hijacking
TRACE-00085,6,17,writer,tool_call,vector_db,392,48.483380937249336,0,0,0,prompt_hijacking
TRACE-00085,7,17,planner,handoff,none,490,37.13570557532296,1,0,0,prompt_hijacking
TRACE-00085,8,17,analyst,respond,none,553,62.71842770236242,1,0,0,prompt_hijacking
TRACE-00085,9,17,analyst,respond,none,169,11.974503838099608,1,0,0,prompt_hijacking
TRACE-00085,10,17,writer,tool_call,internal_api,258,17.27924342598502,1,0,0,prompt_hijacking
TRACE-00085,11,17,researcher,tool_call,external_webhook,701,310.0,3,1,0,prompt_hijacking
TRACE-00085,12,17,writer,retrieve,none,447,55.64492187295745,1,0,0,prompt_hijacking
TRACE-00085,13,17,analyst,retrieve,none,352,25.69715299668343,0,0,0,prompt_hijacking
TRACE-00085,14,17,writer,retrieve,none,497,7.222430191422921,0,0,0,prompt_hijacking
TRACE-00085,15,17,researcher,tool_call,internal_api,559,12.392562313238226,1,0,0,prompt_hijacking
TRACE-00085,16,17,researcher,tool_call,calculator,124,15.407993735747752,1,0,0,prompt_hijacking
TRACE-00085,17,17,analyst,handoff,none,509,51.586314436802006,1,0,0,prompt_hijacking
TRACE-00086,1,13,analyst,retrieve,none,142,38.93415403978993,2,0,0,retrieval_poisoning
TRACE-00086,2,13,analyst,handoff,none,278,28.37455948853244,1,0,0,retrieval_poisoning
TRACE-00086,3,13,researcher,summarize,none,490,31.03363909192821,0,0,0,retrieval_poisoning
TRACE-00086,4,13,planner,untrusted_retrieval,external_search,980,245.0,0,1,0,retrieval_poisoning
TRACE-00086,5,13,writer,tool_call,internal_search,261,23.892367577305755,1,0,1,retrieval_poisoning
TRACE-00086,6,13,writer,tool_call,internal_search,365,53.35818200750651,1,0,0,retrieval_poisoning
TRACE-00086,7,13,writer,summarize,none,505,15.756569236084797,0,0,0,retrieval_poisoning
TRACE-00086,8,13,analyst,tool_call,calculator,140,20.98745887781663,0,0,0,retrieval_poisoning
TRACE-00086,9,13,planner,retrieve,vector_db,261,285.0,1,0,1,retrieval_poisoning
TRACE-00086,10,13,researcher,handoff,none,591,25.73003274642769,1,0,0,retrieval_poisoning
TRACE-00086,11,13,analyst,retrieve,none,206,63.12311491428268,1,0,0,retrieval_poisoning
TRACE-00086,12,13,planner,tool_call,calculator,384,13.705271450499401,0,0,0,retrieval_poisoning
TRACE-00086,13,13,analyst,tool_call,calculator,716,26.799502501987646,1,0,0,retrieval_poisoning
TRACE-00087,1,12,writer,respond,none,346,22.146092419031742,2,0,0,benign
TRACE-00087,2,12,analyst,tool_call,internal_api,520,11.75806580888815,0,0,0,benign
TRACE-00087,3,12,analyst,respond,none,426,67.9228411856779,2,0,0,benign
TRACE-00087,4,12,analyst,tool_call,calculator,414,25.17257699697974,2,0,0,benign
TRACE-00087,5,12,analyst,respond,none,392,11.29186160453934,0,0,0,benign
TRACE-00087,6,12,researcher,respond,none,631,30.10367400815067,0,0,0,benign
